SURVEY,CASE,YOB,age,HHINC,FAML1,IEXP,GEN,PINT1,PINT2,PINT3,WINT1,WINT2,WINT3,MINT1,MINT2,MINT3,RINT1,RINT2,RINT3,UATT1,UATT2,UATT3,UATT4,UATT5,TRST1,TRST2,TRST3,TRST4,PRSK1,PRSK2,PRSK3,PRSK4,ASEC1,ASEC2,ASEC3,ASEC4,NSEC1,NSEC2,NSEC3,CSEC1,CSEC2,CSEC3,CSEC4,PSEC1,PSEC2,PSEC3,PSEC4,DSEC1,DSEC2,DSEC3,PREP1,PREP2,PREP3,PREP4,PSZE1,PSZE2,PSZE3,PEOU1,PEOU2,PEOU3,PUSE1,PUSE2,PUSE3,PINV1,PINV2,PINV3,PTPS1,PTPS2,PTPS3,GPSS1,GPSS2,GPSS3,PPSS1,PPSS2,PPSS3,PINN1,PINN2,PINN3,SEFF1,SEFF2,SEFF3,PIPC1,PIPC2,PIPC3,PSEC_FS,ASEC_FS,NSEC_FS,PINN_FS,PINT_FS,PINV_FS,PIPC_FS,PPSS_FS,PREP_FS,PEOU_PS,PUSE_FS,RISK_FS,SEC_FS,SEFF_FS,TRUST_FS,UATT_FS,SECPUSE,SECPREP,SECRISK,SECTRUST,SECPEOU,SECUATT,SEFFPPSS,SEFFPREP,SEFFPINV,SEFFSEC,PINNPPSS,PINNPREP,PINNPINV,PINNSEC,PIPCPPSS,PIPCPREP,PIPCPINV,PIPCSEC,PREPTRUST,fs_FAML,fs_INN,fs_IPC,fs_PINV,fs_PPSS,fs_REP,fs_ASEC,fs_CSEC,fs_DSEC,fs_NSEC,fs_PSEC,fs_SEC,fs_TRUST,fs_PINT,fs_RINT,fs_WOM,ms_ASEC,ms_CSEC,ms_DSEC,ms_NSEC,ms_PSEC
2,312,1972,35,52000,6,5,2,5,5,5,7,7,7,2,2,2,7,7,7,6,4,4,4,6,5,5,4,5,2,4,2,2,6,6,5,5,7,6,6,4,6,7,4,4,6,4,6,6,4,4,7,7,7,7,7,7,7,7,7,7,1,7,6,6,6,5,4,4,4,5,5,5,5,5,5,2,1,1,1,1,1,4,7,7,-0.201575836,0.04174721,0.894803112,-1.9207,-0.2008,0.0372,1.0648,-0.4168,0.8555,0.730204588,0.608761469,0.1213,0.047,-2.4266,-0.5735,-0.6225,-0.229269741,0.150327347,0.432124618,-0.860955025,0.235709719,-1.035757452,-0.397196227,-2.085831214,-0.450007719,-0.660527616,0.085018943,-1.374237456,-0.19419662,-0.252336639,-0.703546818,1.152768189,-0.090817133,-0.047559111,-0.573700475,0.196,-2.0709,1.1142,0.0142,-0.5197,0.6878,-0.0341,0.0936,-0.5097,0.9353,-0.1262,0.0506,-0.6702,-0.2024,0.7253,0.9464,5.5000,5.2500,4.6667,6.3333,5.0000
2,314,1962,45,100000,6,6,2,4,4,4,5,5,5,2,2,2,4,4,4,5,5,5,5,5,5,5,6,6,1,1,1,1,7,6,6,7,6,6,6,6,7,7,6,6,6,6,6,6,4,6,6,7,7,4,6,6,6,7,7,7,1,6,6,6,6,6,7,7,7,7,7,7,6,6,6,5,4,4,5,5,5,2,6,6,0.629330019,0.733170077,0.738311881,-0.0389,-0.8077,0.2716,0.4135,0.2776,0.1746,0.730204588,0.313512398,-0.9806,0.798,-0.0232,0.115,-0.4917,-1.54E-04,-0.231039984,-0.567605188,-0.342788948,0.695757574,-1.145488349,-0.246961912,-0.242046376,-0.229082764,-0.182982421,-0.274551634,-0.242315912,-0.230775434,-0.227074687,-0.042685628,-0.073440763,-0.083989261,0.257230196,-0.449213145,0.196,-0.0961,0.3959,0.2468,0.2609,0.4734,0.7857,1.0486,0.0787,0.7125,0.6103,0.7636,0.1012,-0.8089,-1.2147,-0.5202,6.5000,6.5000,5.3333,6.0000,6.0000
2,316,1958,49,75000,4,3,1,6,6,7,7,6,7,7,7,7,6,7,7,7,7,7,7,7,6,6,7,6,4,5,5,6,6,6,7,0,4,5,6,5,0,6,5,4,6,5,5,5,0,5,6,6,7,6,6,6,6,6,6,6,6,6,0,4,4,4,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,-0.115764408,0.436416455,0.049321367,0.1385,0.6215,-1.3475,-0.889,-0.4168,0.2746,-0.164916388,-0.933691494,2.1059,0.1932,-0.6241,0.6302,1.0952,-1.311627244,-0.318406463,0.911180617,-0.333759862,-0.93561797,0.207663073,-0.600977837,-0.390690721,0.033779977,-0.493986931,-0.805965324,-0.175721861,-0.976719812,-0.31424533,-0.787035777,-0.585805826,0.321180225,-0.613089502,-0.125389647,-1.1378,0.1003,-1.0408,-1.3997,-0.5197,0.1808,0.4379,0.101,-0.1959,0.0246,-0.1087,0.0693,0.5828,0.6133,0.5548,0.7198,4.7500,4.0000,3.3333,5.0000,5.0000
2,317,1986,21,20000,7,5,2,7,7,7,6,6,6,1,2,2,7,7,7,7,7,5,4,5,6,6,7,7,1,1,1,1,7,6,7,7,1,1,1,7,6,7,4,4,7,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,1,7,5,7,6,6,7,7,7,7,7,7,7,7,7,4,7,6,6,7,6,1,4,7,0.834848438,1.01356384,-2.62713936,0.6592,1.013,0.55,-0.0519,0.9719,0.8555,0.730204588,0.310382661,-0.9806,0.6042,0.7666,0.8541,0.0726,-0.111479972,0.707751913,-0.338094561,0.236150302,0.577039499,-0.437749579,1.182432422,0.836828186,0.31485081,0.304406245,0.847432626,0.535430378,0.171597382,0.090524877,-0.020280795,-0.004602241,-0.242760774,-0.231374871,0.911969728,0.863,0.7189,-0.1596,0.5399,1.0415,0.6878,0.9724,0.6051,-0.2378,-2.8028,0.9094,0.1373,0.8653,1.0107,0.7253,0.2131,6.7500,6.0000,5.0000,1.0000,6.2500
2,318,1970,37,350000,7,6,2,6,6,6,7,6,6,2,2,2,5,4,4,6,5,5,6,5,4,5,4,6,2,1,2,2,4,3,4,3,3,4,3,3,5,5,4,4,5,5,5,4,5,4,6,6,6,5,5,6,6,5,6,6,2,6,5,5,5,4,5,5,5,5,5,5,5,5,4,6,6,6,6,6,6,4,5,5,-0.33164311,-1.637871079,-1.139156654,0.9711,0.4061,-0.7723,-0.2378,-0.4892,-0.1326,-0.462335119,-0.22272831,-0.3998,-1.2124,0.5776,-0.5184,-0.1576,-0.782027537,-0.766797962,1.13802813,-0.535250468,-0.539377637,-0.854910144,-0.824327636,-0.446409966,-1.023323621,-1.367141733,-1.286746169,-0.610442087,-1.422116056,-1.898074487,-0.783859749,-0.353590073,-0.41446947,-0.307887011,-0.749614909,0.863,0.9878,-0.3225,-0.809,-0.6508,-0.1222,-1.6336,-0.8391,-0.7884,-1.1543,-0.3262,-1.0923,-0.4262,0.4041,-1.0442,0.462,3.5000,4.2500,4.3333,3.3333,4.7500
2,319,1965,42,34000,5,4,1,7,7,7,7,7,7,4,5,7,7,7,7,5,6,6,7,7,4,5,5,6,2,2,2,2,7,7,6,7,6,6,6,4,6,6,4,0,5,4,5,4,4,4,7,6,6,4,7,7,7,7,7,7,2,6,6,7,7,6,7,7,7,7,7,7,4,2,4,6,4,6,7,7,7,5,6,6,-0.353288043,0.961493983,0.697088666,0.6164,1.013,0.8468,0.4135,-1.533,-0.1187,0.730204588,0.075650499,-0.2261,0.4582,1.1785,-0.2861,0.4043,-0.437916148,-0.727845244,0.220886982,-0.771566802,0.487602765,-0.144453167,-2.82436482,-0.466199036,1.005123789,0.371965075,-2.475018363,-0.50807863,0.436440682,-0.051609329,-1.83840311,-0.310867083,0.305028012,0.049250824,-0.730891045,-0.4709,0.595,0.3959,0.8374,-1.7753,0.0922,0.9755,-0.1615,-1.0534,0.7125,-0.3829,0.0203,-0.1817,1.0107,0.7253,0.9464,6.7500,5.0000,4.0000,6.0000,3.5000
2,321,1950,57,70000,6,6,2,5,5,5,5,5,5,2,2,2,6,5,4,6,5,6,6,6,6,5,6,6,2,2,1,1,6,6,5,3,6,3,6,6,6,6,3,5,3,6,6,6,5,6,6,6,6,6,3,6,6,6,6,6,2,6,6,5,6,3,7,7,7,7,7,7,6,7,7,3,2,3,5,3,3,5,5,5,-0.245483062,-0.353386708,-0.09157958,-1.0881,-0.2008,-0.7099,-0.2378,0.5609,0.0342,-0.164916388,0.075650499,-0.6516,-0.3223,-0.7988,0.2837,0.134,-0.685570804,-0.66524303,0.671611317,-0.785683625,-0.789968287,-0.711919736,-0.74543395,-0.388338402,-0.019281342,-0.269091402,-0.660892257,-0.211055071,0.315905237,0.02638077,-0.426321345,-0.327202331,-0.412908438,-0.342810909,-0.53427715,0.196,-1.1834,-0.3225,-0.7441,0.6295,-0.1222,-0.4567,-0.0016,0.3437,-0.0146,-0.2015,-0.0712,0.1397,-0.2024,-0.6428,-0.5202,5.0000,5.2500,5.6667,5.0000,5.0000
2,322,1958,49,0,6,7,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,5,5,3,4,4,4,7,7,7,6,6,6,-0.898396832,-1.271459913,-0.696293651,-0.2835,-0.8077,-1.3475,0.4135,-0.5617,-1.6084,-1.955158338,-1.587329059,1.2828,-1.2162,1.1785,-1.0804,-1.2851,0.073617788,-0.249266163,-0.814644499,-0.008818033,-0.536012108,-0.119079442,-1.066945256,-3.035219588,-2.354485361,-2.056746277,-0.68280251,-0.504168985,-0.36826015,-0.249004066,-0.875086866,-1.516779079,-1.179013367,-0.975589262,-0.298148048,0.196,-0.3287,0.3959,-1.3997,-0.7819,-1.742,-1.2325,-1.1757,-1.0534,-0.6936,-0.944,-1.252,-1.1898,-0.8089,-1.2147,-1.2536,4.0000,4.0000,4.0000,4.0000,4.0000
2,323,1967,40,50000,0,6,2,7,7,7,4,4,4,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,1,7,7,4,7,7,7,7,7,7,7,1,4,4,4,1,4,4,7,7,7,1,7,7,7,7,7,5,5,5,6,6,6,7,5,4,6,7,7,7,7,7,5,5,5,1.401008065,1.110530155,1.415509274,1.3538,1.013,1.0811,-0.2378,0.3327,-2.1501,0.730204588,0.907140278,-0.9806,1.4589,1.1785,1.1371,1.0952,1.582514163,-5.423388715,-1.350286163,1.692886019,1.100611938,1.896729346,0.55133546,-3.969393203,1.363851594,1.82347693,0.202753569,-4.288439077,1.388539891,1.775939335,-0.504018958,-0.672758365,-0.368103818,-0.41269794,-4.478806193,0,1.4134,-0.3225,1.07,0.1731,-2.3852,1.1622,-0.166,1.4397,1.4156,1.3874,1.2743,1.1023,1.0107,0.7253,-1.2536,7.0000,4.7500,7.0000,7.0000,7.0000
2,332,1960,47,60000,6,6,2,6,5,7,7,6,7,7,1,1,7,7,7,7,7,7,7,7,6,6,6,6,2,2,2,2,7,7,4,6,7,7,4,4,6,4,4,4,4,5,6,4,4,4,7,7,7,4,5,6,6,7,7,7,1,7,7,7,7,6,3,3,5,7,7,7,6,4,4,1,1,1,5,5,3,5,4,5,-0.437120821,0.514532424,0.642104933,-2.1653,0.4182,0.8468,-0.61,-0.2892,0.3552,0.730204588,0.907140278,-0.2261,0.1649,-0.4209,0.3979,1.0952,0.095976862,-0.247229005,0.346907831,-0.462967494,0.307932944,0.169896955,-0.597161264,-0.312660672,-0.385394041,-0.435487424,0.003070527,-0.683232171,-1.656656323,-0.469482001,-0.779161095,-0.4759641,-0.761991096,-0.494313433,-0.139315187,0.196,-2.3035,-0.747,0.8374,-0.4764,0.6878,0.3907,-0.6717,-1.0534,0.7018,-0.3523,-0.2895,0.3383,0.4066,0.7253,0.7198,6.0000,4.5000,4.0000,6.0000,4.7500
2,333,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634539766,0.316533466,0.711574965,-2.7926,0.4061,0.2716,-3.4941,-3.8886,0.0342,-0.164916388,-0.875797098,2.7917,0.5674,-3.0275,0.3979,0.3018,-1.503632513,-0.505895068,2.04795409,-0.192472369,-1.041344666,-0.190070022,7.991435455,-0.597782767,-1.112946828,-2.167172436,7.749426161,-0.072837203,-0.71887553,-1.548627153,9.224786885,-1.027698218,-1.910088465,-2.846604138,-0.509224319,0,0,0,0.2468,0,-0.1222,0.364,0.5415,0.6087,0.7125,0.6103,0.6122,0.3383,0.4041,0.0786,0.2131,6.0000,6.0000,6.0000,6.0000,6.0000
2,334,1958,49,10000,6,4,2,7,7,7,7,7,7,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,4,4,1,1,7,1,7,7,7,7,7,7,7,7,7,4,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,7,7,7,7,7,7,7,4,4,5,5,5,4,7,7,-1.017681825,-0.324154779,1.543178034,0.4504,1.013,1.0811,1.0648,0.9719,0.8555,0.730204588,0.907140278,0.0062,-0.4522,-0.0232,1.1371,1.0952,-0.612942897,-0.349073843,0.523528208,-1.004130117,-0.0700904,-0.653617935,0.174927989,0.113943182,0.037535702,-0.494027815,0.647816625,0.380874526,0.497107719,-0.711856621,1.578198849,1.152768189,1.295081771,-0.678230457,1.206481263,0.196,0.3692,1.1142,1.07,1.0415,0.6878,0.0237,1.4001,1.4397,1.4156,-1.2225,0.567,1.1023,1.0107,0.5202,0.9464,5.5000,7.0000,7.0000,7.0000,3.7500
2,335,1955,52,74999,7,3,2,6,6,6,7,7,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,0,7,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,0,6,5,1.408560175,1.131406175,-0.64102948,1.5984,0.4061,-0.9962,0.1344,0.9719,0.8555,0.730204588,0.907140278,-0.9806,1.2012,1.1785,1.1371,1.0952,1.286470374,1.304992519,-1.04510098,1.329210095,0.942749977,1.552830809,1.707870604,1.213830381,-1.816623312,1.44968398,1.745322226,1.230635631,-2.400138225,1.641902985,0.246394908,0.188482841,-0.718009369,0.115510799,1.206481263,0.863,1.646,0.1021,0.7135,1.0415,0.6878,1.1622,1.4001,1.4397,-0.6936,1.3874,1.2221,1.1023,0.4041,0.7253,0.9464,7.0000,7.0000,7.0000,4.0000,7.0000
2,336,1965,42,13000,7,5,2,4,4,4,6,6,6,1,1,1,7,7,7,4,4,4,4,4,4,4,4,5,4,3,3,3,5,4,5,5,3,3,3,4,4,5,4,3,4,5,5,5,5,5,7,6,6,5,7,7,7,5,5,5,4,5,4,5,5,4,6,6,6,7,7,7,7,7,7,4,4,4,3,3,3,5,7,7,-0.701170158,-0.651821432,-1.312893391,-0.2835,-0.8077,-0.7723,1.0648,0.9719,0.048,-1.060037363,-1.292079988,0.6835,-0.8633,-1.2249,-0.8565,-1.2851,-0.482223746,-0.762107551,0.053169191,-0.423693872,-0.952305445,-0.488145155,-1.358014626,-0.437750101,0.328011226,0.352249942,-0.053803028,-0.274385669,-0.33482005,-0.274997998,1.578198849,-0.026827728,-1.16552272,-1.197599427,-0.785818665,0.863,-0.3287,1.1142,-0.809,1.0415,0.0922,-0.624,-0.9206,-0.2224,-1.3967,-0.703,-0.8762,-0.9073,-0.8089,0.7253,0.2131,4.7500,4.2500,5.0000,3.0000,4.2500
2,338,1959,48,0,6,5,2,4,5,5,5,5,5,4,4,4,7,7,7,5,5,5,5,5,3,4,4,4,6,4,5,4,5,5,5,5,4,5,4,4,4,5,4,5,5,5,6,5,5,5,6,5,5,6,6,4,4,5,5,5,4,4,4,6,6,4,4,4,4,5,5,5,7,7,7,7,4,0,4,4,4,4,6,5,0.055941166,-0.470646617,-0.44729885,-0.371,-0.389,-0.1972,0.1344,0.9719,-0.4398,-1.060037363,-1.587329059,1.7948,-0.2935,-0.6241,-1.2491,-0.4917,-1.168038368,-0.931207887,0.059268626,-0.750671082,-1.623337016,-0.8699848,-0.591607101,-0.334911859,-0.278570288,-0.322618161,-0.13745437,-0.293485123,-0.275875355,-0.282379949,0.246394908,-0.498544145,-0.400633355,-0.382170602,-0.636080875,0.196,0.4962,0.1021,-0.2184,1.0415,-0.7177,-0.4343,-0.9206,-0.2224,-0.4513,0.0246,-0.501,-1.2282,-0.3931,0.7253,-0.5202,5.0000,4.2500,5.0000,4.3333,5.2500
2,339,1979,28,25000,7,4,2,7,7,7,7,5,6,2,2,2,7,7,7,7,6,7,7,7,5,6,6,6,3,3,3,3,6,6,3,5,6,6,6,3,3,6,3,3,5,5,3,5,5,5,7,7,7,7,7,7,7,7,7,7,1,7,7,5,5,5,6,6,6,6,6,6,6,4,5,2,2,4,7,7,7,3,5,4,-0.991887897,-0.252180833,0.653739161,-1.1274,1.013,-0.5379,-0.5168,-0.2167,0.8555,0.730204588,0.907140278,0.5283,-0.5179,1.1785,0.2292,0.9275,-0.688418555,-0.414800322,0.289750631,-0.881893185,-0.11033693,-0.748908165,-0.442720248,1.213830381,-1.114937638,-1.043864566,-0.345024034,-0.787028846,0.212360839,0.222522107,-0.758828867,-0.48643399,-0.313137343,-0.243871894,0.261650794,0.863,-1.1869,-0.6162,-0.5764,-0.3453,0.6878,-0.4076,-1.269,-0.2224,0.7125,-0.8684,-0.569,0.2999,1.0107,0.7253,0.2355,5.0000,3.7500,5.0000,6.0000,4.0000
2,340,1974,33,30000,6,4,2,4,4,5,5,5,5,3,3,3,7,7,7,7,6,6,6,7,6,6,6,7,4,3,3,2,6,4,4,5,6,4,6,4,6,6,4,4,5,4,4,4,4,5,7,7,7,5,7,7,6,7,7,7,3,6,6,7,7,7,5,5,5,5,5,5,5,4,4,3,2,2,4,5,5,3,5,5,-0.751280829,-0.595452673,0.24327134,-1.2934,-0.5923,1.0811,-0.2378,-0.7002,0.522,0.730204588,-0.162211401,0.4597,-0.6491,-0.2363,0.6218,0.6331,-0.774997736,-0.618219098,0.290768425,-1.092392533,-0.190707474,-0.876732674,-0.75663542,-0.184394454,-0.197662697,-0.420452073,-0.016433787,-0.619366691,-1.223591218,0.467554491,-0.855701101,-0.250032421,-0.368103818,-0.329988608,0.211236164,0.196,-1.4126,-0.3225,1.07,-0.8883,0.6878,-0.6003,-0.1615,-0.7592,0.2278,-0.7265,-0.4656,0.6208,-0.5998,0.7253,-0.5202,4.7500,5.0000,4.3333,5.3333,4.2500
2,341,1958,49,59000,7,5,2,7,7,7,7,7,7,2,1,1,5,5,5,6,6,6,6,6,6,6,7,6,2,2,2,2,7,7,5,5,5,6,6,5,7,6,5,5,4,4,6,4,4,4,7,7,7,7,7,7,7,7,7,7,1,6,6,6,6,6,4,4,4,5,4,4,4,4,4,5,1,1,3,2,2,6,6,7,-0.419462523,0.456843687,0.387576214,-1.1869,1.013,0.2716,0.6926,-1.1112,0.8555,0.730204588,0.313512398,-0.2261,0.1076,-1.6127,0.6302,0.3018,-0.383439879,0.210951771,0.371527656,-0.411171159,0.272832089,-0.438864032,0.192586455,-1.340888058,-0.696713137,-0.643330406,0.110030704,-0.831071342,-0.434261257,-0.351755791,-1.601950819,0.767012593,0.046439721,-0.082058969,0.678962192,0.863,-1.3729,0.6896,0.2468,-1.3003,0.6878,0.3661,0.442,-1.0534,0.4897,-0.4018,-0.0131,0.5828,1.0107,-0.568,0.9464,6.0000,5.7500,4.0000,5.6667,4.7500
2,343,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.898396832,-1.271459913,-0.696293651,-2.7926,-2.6284,-1.3475,-3.4941,-3.8886,-1.6084,-1.955158338,-1.587329059,1.2828,-1.2162,-3.0275,-1.0804,-1.2851,0.073617788,-0.249266163,-0.814644499,-0.008818033,-0.536012108,-0.119079442,7.991435455,3.478292854,3.218045433,2.747543593,7.749426161,3.82074154,3.249479516,3.057980134,9.224786885,4.061241012,3.321682588,3.03131374,-0.298148048,0,0,0,-1.3997,0,-1.742,-1.2325,-1.1757,-1.0534,-0.6936,-0.944,-1.252,-1.1898,-2.6285,0.7253,-1.2536,4.0000,4.0000,4.0000,4.0000,4.0000
2,345,1954,53,85000,7,4,2,2,6,7,4,4,4,1,1,4,4,4,4,5,5,4,4,4,5,5,5,3,1,1,1,1,6,6,4,5,6,6,6,4,6,6,4,4,5,6,4,6,4,4,7,4,6,7,7,7,7,6,6,6,1,5,6,6,6,4,1,1,1,7,7,7,6,6,2,7,5,5,4,6,4,4,6,7,-0.393301694,-0.11883127,0.667498599,0.833,-0.1315,-0.1972,0.6926,-0.0122,-0.0855,-0.164916388,0.018263326,-0.9806,-0.1618,-0.2461,-0.789,-0.9297,-0.659166285,-0.720728628,0.569052703,-0.824165723,-0.835316054,-1.079085366,-0.488043642,-0.372298527,-0.344569213,-0.402196266,-0.488783966,-0.517087405,-0.626898594,-0.62097426,-0.205253326,-0.25735991,-0.401459552,-0.322138571,-0.765468795,0.863,0.7948,0.6896,-0.2184,-0.2635,-0.4929,-0.2208,-0.1615,-0.5097,0.7125,-0.3087,-0.1359,-0.9907,-0.1496,-1.2147,-1.2536,5.2500,5.0000,4.6667,6.0000,4.7500
2,346,1986,21,70000,5,5,2,3,4,5,4,5,6,3,4,4,4,5,6,5,5,5,5,5,4,5,5,5,3,2,2,2,6,6,6,6,5,5,5,4,5,5,4,4,5,5,5,4,5,5,7,4,5,4,7,7,5,6,6,6,3,5,5,5,5,4,5,5,5,5,5,5,6,6,6,6,5,5,7,6,6,5,5,5,-0.327333983,0.357221097,0.036840083,0.5884,-0.7805,-0.7723,-0.2378,0.2776,-0.8262,-0.164916388,-0.75583928,-0.0709,0.0489,0.7907,-0.51,-0.4917,-1.098293129,-1.385500716,0.412457238,-0.840566332,-0.894847361,-0.956409367,0.226194796,-1.389079194,-1.183084761,-0.269365632,-0.110377606,-1.216543768,-1.090450042,-0.38830906,-0.522779425,-0.463317522,-0.41446947,-0.357375284,-0.918734116,-0.4709,0.5622,-0.3225,-0.809,0.2609,-0.7958,0.364,-0.6686,-0.4942,0.0094,-0.3262,-0.2777,-0.4642,-0.7905,-0.4933,-0.5114,6.0000,4.5000,4.6667,5.0000,4.7500
2,347,1969,38,64000,7,6,2,7,7,7,7,7,7,1,1,1,7,7,7,7,7,6,6,6,7,7,7,7,1,1,1,1,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,6,7,7,7,1,7,7,7,7,7,4,4,4,6,6,6,7,6,7,6,5,5,7,7,7,4,7,7,1.399597309,0.314151324,0.715005343,0.5884,1.013,1.0811,1.0648,0.761,0.6887,0.730204588,0.907140278,-0.9806,0.9248,1.1785,1.1371,0.6571,0.968944169,0.729860834,-0.717770035,0.939144029,0.773432764,0.532039259,1.326279143,0.926180097,1.363851594,1.048766746,0.509363297,0.314451337,0.633279559,0.31087105,1.231673206,0.909106766,1.295081771,1.061421873,0.890968238,0.863,0.5622,1.1142,1.07,0.804,0.6878,0.364,1.4001,1.4397,0.7125,1.3874,1.2299,1.1023,1.0107,0.7253,0.9464,6.0000,7.0000,7.0000,6.0000,7.0000
2,348,1987,20,0,7,5,1,5,5,5,6,6,6,4,4,4,7,7,7,5,5,5,5,5,6,6,6,6,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7,5,5,5,7,7,7,7,7,7,7,6,6,6,3,5,5,6,6,6,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6,2,5,6,1.394258426,-1.28556501,-4.90E-04,0.9711,-0.2008,0.2716,0.0413,-0.4168,0.8555,-0.164916388,-0.75583928,0.5283,-0.0575,0.5776,0.3979,-0.4917,-1.04358361,0.045785231,0.439396581,-0.612428651,-0.86478504,-0.929553135,-0.736836012,0.663841018,-0.052327603,-0.385942726,-1.166218578,0.766301884,-0.051750451,-0.534204647,-0.747282589,0.091992121,-0.257925724,-0.31600012,0.437212971,0.863,0.9878,-0.0287,0.2468,-0.5197,0.6878,-1.2325,0.5415,-0.2224,0.0094,1.3874,0.083,0.3383,-0.2024,0.7253,0.2131,4.0000,6.0000,5.0000,5.0000,7.0000
2,353,1975,32,800000,7,6,2,7,7,7,7,7,7,1,1,1,4,4,4,6,6,6,6,6,6,6,6,6,1,1,1,1,7,7,5,5,0,0,0,4,4,5,4,4,4,4,4,4,4,4,7,7,7,4,4,4,5,6,6,6,1,6,6,6,6,6,4,4,4,4,4,4,7,4,4,5,5,5,6,6,6,3,2,4,-0.985490365,0.489942435,-0.070526485,0.3438,1.013,0.2716,-1.6335,0.1218,0.3552,-0.164916388,0.313512398,-0.9806,-0.2004,0.5776,0.3979,0.3018,-0.554430535,-0.42991664,0.614765346,-0.708462821,-0.824409987,-0.605520306,-0.085966001,0.101692888,-0.052327603,-0.507350067,-0.33602722,-0.081273936,-0.162940918,-0.51339359,-1.387190746,-1.024683118,-1.040593077,-0.334177203,-0.139315187,0.863,0.3295,-1.89,0.2468,-0.0644,0.6878,0.3661,-0.9206,-1.0534,0,-0.944,-0.6391,0.3383,1.0107,-1.2147,0.9464,6.0000,4.2500,4.0000,0.0000,4.0000
2,355,1930,77,30000,7,2,2,1,1,2,6,6,6,1,1,1,4,4,4,5,5,5,5,4,5,5,4,5,2,2,2,2,4,4,5,5,4,5,4,2,3,3,4,4,4,4,3,5,5,5,7,7,6,6,7,7,7,5,5,5,2,5,4,5,5,5,6,6,6,6,7,7,5,5,5,4,4,4,3,4,4,5,6,6,-1.028098549,-0.955816737,-0.420145981,-0.2835,-2.413,-0.5379,0.4135,-0.4168,0.4483,-1.060037363,-0.816356189,-0.2261,-1.0664,-0.8371,-0.5735,-0.6353,-0.495936475,-0.881710627,0.875954786,-0.527644905,-0.713122378,-0.602653804,-0.576897125,-0.512473047,-0.07629829,0.160913788,-0.623372395,-0.218854239,-0.321192861,-0.260038045,-0.731377895,0.148119359,-0.631467498,-0.883902063,-0.647389381,0.863,-0.3287,0.3959,-0.5764,-0.5197,0.3848,-0.8345,-2.0237,-0.2224,-0.4513,-1.1354,-1.1968,-0.6702,-2.4194,-1.2147,0.2131,4.5000,3.0000,5.0000,4.3333,3.7500
2,357,1962,45,65000,7,7,2,7,7,7,0,0,0,1,1,1,7,7,7,6,6,6,6,7,4,4,5,4,1,1,1,1,6,4,5,6,4,4,0,5,7,7,4,4,7,6,4,4,4,5,6,6,6,4,4,7,7,6,6,6,1,7,6,7,7,7,7,7,7,7,7,7,7,6,7,6,6,6,6,6,6,1,7,5,0.077193476,-0.217491094,-0.343544349,0.9711,1.013,1.0811,0.5067,0.761,-0.2993,-0.164916388,0.608761469,-0.9806,-0.1295,0.5776,-0.8481,0.4455,-0.379367731,-0.876164466,0.530800932,-0.849757648,-0.844442116,-0.504819376,0.686473863,-0.633717768,0.700638463,-0.447113675,0.794518935,-0.842709286,1.010909725,-0.619232467,0.550494532,-0.468095762,0.582488591,-0.304747264,-0.751340509,0.863,0.9878,0.5267,1.07,0.804,-0.1222,-0.2023,0.516,-0.7592,-0.4426,0.1262,-0.069,-0.9453,1.0107,0.7253,0,5.2500,5.7500,4.3333,2.6667,5.2500
